x,y,z,value,timestamp
1821,1965,1162,-2917,1391524785
1076,1747,1006,8846,1312775569
514,654,291,6453,1550362108
1001,420,233,-5714,1920248441
795,1784,1550,1768,1291433642
1000,405,260,-4284,1695116151
1512,1259,332,-7701,1251263633
1853,35,30,9710,1883122704
14,971,1094,5560,1236248300
289,1979,1098,7412,1394742177
1297,971,1770,-2604,1466798618
607,877,1733,6132,1715322816
961,861,442,-9271,1159842800
699,224,530,5825,1260556373
1851,1978,1215,-8168,1723113568
86,1091,1365,-6700,1750065175
1995,600,661,3176,1244109777
1855,817,826,3207,1899831944
1794,1443,1902,-7651,1910082804
127,252,234,-5072,1299618763
789,1837,1855,5695,1958795447
1179,166,1817,2340,1107424142
416,352,1459,9236,1854752619
31,1666,443,3857,1737379976
432,624,881,-8419,1455892346
1979,768,1748,-1624,1064353994
1490,1715,809,-8469,1422179900
81,1897,494,-4282,1692367883
1100,962,1957,4027,1009855642
118,683,89,-373,1706848147
383,1583,1844,-789,1174054741
1689,472,1553,-2853,1635309052
1740,1212,1973,-3437,1893123118
1376,694,1564,-2281,1986834761
567,88,1166,-7849,1812863891
581,1,1084,5173,1998681897
563,1991,513,-2716,1651618619
728,1547,545,-922,1982904195
1648,1395,1222,1376,1252673687
1787,334,1906,-4648,1790663849
1335,701,721,5967,1905445233
1756,1061,543,-8402,1475765421
239,1757,525,9001,1096133219
334,1805,53,4625,1838934364
1336,1705,1202,3339,1964740923
597,1973,1100,-177,1984823852
1384,866,1673,-7706,1368907089
165,257,1750,-5566,1419069112
264,1862,1980,-6682,1564105617
1757,1077,230,-8351,1161426821
1900,1196,1956,9814,1599862503
1676,48,112,974,1698777419
1084,85,1570,-8749,1346895787
906,1327,314,4868,1389931354
1770,590,815,2343,1543242115
759,967,487,9857,1510817695
605,569,159,7490,1038651842
1350,1075,1733,-6650,1878145669
1784,872,1016,9849,1409564730
1145,985,1005,-6658,1229083239
1007,164,194,-7929,1146833315
724,838,780,7707,1597997573
1938,845,1462,6747,1825840413
1455,772,778,2282,1474610425
761,1622,872,-3446,1467932494
1175,1168,1367,5969,1487734017
103,102,300,-301,1964918358
1948,1536,1197,-7678,1528455059
353,897,1114,6705,1104681012
560,215,67,-1906,1859771998
544,1148,438,-4717,1022682624
1464,1664,1067,5030,1863499897
342,1637,11,8183,1452691776
908,0,629,-1704,1659969214
1535,218,460,-5175,1330211266
270,1350,469,5001,1855598962
468,521,1525,3727,1231499610
1611,1469,665,6644,1707207573
1395,991,293,-6907,1819043590
1402,1529,1446,-745,1717824801
1507,65,1488,5690,1200016398
424,1439,523,-7809,1796877236
968,812,747,3047,1517309397
1214,1723,851,-9535,1646767566
126,1565,142,-8807,1842811893
1630,1617,657,-6494,1533325021
940,1966,1481,-2562,1408015236
346,1561,927,2018,1935142550
233,266,645,-7443,1118919520
782,75,909,4085,1461951395
1097,1202,84,-8724,1477131802
1460,503,719,-6225,1138439842
201,349,1822,-7248,1977461257
895,1808,1367,-9371,1761912357
837,1864,386,-5874,1416500156
1915,1037,1819,-4356,1728385851
1316,125,199,5680,1046551866
732,1196,97,-1027,1035611641
397,369,118,1785,1420390402
1974,1366,1250,-4455,1728984983
158,651,218,-8071,1424985494
1299,781,1532,6915,1270177126
1827,415,643,731,1397357558
1545,360,667,9243,1857468886
575,716,1429,2571,1201700371
734,1088,1263,992,1250778451
293,809,1724,406,1886512852
1223,226,1615,-2181,1591909789
1099,871,765,-4116,1143707413
528,1216,299,2791,1614173032
5,1453,605,4111,1407719511
1832,868,1436,-4786,1663833165
1508,543,232,-10000,1707122328
1156,1643,1326,7282,1235472476
445,1701,154,-9785,1152983927
1770,145,811,-6077,1286998298
1239,1417,1918,-4825,1481113922
198,722,453,1322,1965267135
1920,1558,609,-6378,1044230853
1040,1843,1775,-1217,1387486645
765,1425,881,-2160,1876913963
800,125,1414,-1609,1719874949
263,691,923,8331,1062581794
520,1216,914,4109,1223893049
67,616,1543,-1619,1165419834
516,1544,162,-136,1302324863
1135,1400,986,7263,1852801524
635,949,1246,-35,1241308730
1708,1024,1000,1983,1527630083
260,718,311,4740,1397681061
492,2,793,7515,1870858860
561,87,680,-9907,1982441841
71,95,565,-2216,1774365638
1178,1016,1583,-1734,1834799903
917,1885,1558,1054,1600732277
1255,1890,1328,2550,1128148854
1769,1657,96,-7580,1810564156
600,1734,212,-4565,1068121789
516,1820,1755,3834,1905694052
1435,136,1136,-4492,1037706115
718,1365,1973,4877,1208431696
1577,621,1851,4776,1067452415
1081,995,341,-8599,1228053743
555,1384,537,3775,1231188496
547,628,798,7839,1456497809
1889,1236,844,-9372,1533827094
1757,282,1735,-9401,1646258917
1610,1922,1232,3134,1668075703
1484,638,1725,-2316,1061725693
1553,950,550,6933,1537873481
1657,241,981,7451,1749298453
1290,1449,1450,-7443,1317349556
994,492,787,-5604,1996901193
1974,1482,1756,3270,1509373230
1970,903,1920,-707,1070214497
622,1899,1784,-6561,1255022361
61,1517,1198,-8265,1285447357
639,567,54,-4950,1987476976
1143,1597,59,4703,1014358850
757,196,938,-468,1018026219
1643,123,593,-9273,1287609417
1997,486,1679,5617,1886042084
64,666,178,-3333,1412370518
112,55,1717,-4619,1921429821
401,676,757,5522,1203131549
1754,1908,1818,-4014,1666643110
1564,751,1680,3818,1433668287
946,244,1125,6696,1243125874
518,1297,576,-1605,1098647767
887,421,1558,-9590,1304508500
227,1086,1589,-6501,1555305726
895,962,701,9341,1498329473
1934,1440,1255,9131,1058428322
572,920,1519,-16,1504069684
507,836,1630,-1967,1859961097
999,1464,908,3893,1869639273
417,1260,615,-6464,1192009367
1170,620,293,-8911,1571315684
1421,1492,1665,-3386,1344216737
108,888,1246,-3128,1997163597
1572,500,1651,-1159,1893687486
1409,14,1145,1523,1938164759
169,1026,976,321,1409154242
137,1709,225,-7459,1012962206
1582,1252,529,5709,1322969452
1482,1872,107,366,1925877251
1523,1938,760,-8096,1806544474
750,1179,1806,-7684,1348048372
1221,968,1149,-8751,1002428948
576,1278,132,-5568,1024573323
1988,1193,1497,5011,1314048699
1265,1868,423,740,1910371150
691,1036,184,4395,1180961361
1945,1321,1861,1723,1037466687
832,865,971,-1715,1875260122
1888,146,1991,5888,1030475147
1568,150,237,8159,1569424324
1323,1078,1343,-5113,1413377286
507,53,1042,2687,1567188230
1788,1911,1495,-3382,1209275049
1979,539,97,-3042,1494639914
917,404,1576,9008,1938205633
1097,1169,1358,2776,1076513993
83,1819,727,954,1568901871
401,1659,1047,-8838,1969759455
297,53,1980,7230,1912759418
1941,1417,611,-7137,1975136682
1390,1636,1386,-2536,1498277218
231,321,1677,4046,1185482875
1337,677,1248,1174,1044569991
1523,1381,1377,3762,1559496105
1031,1044,1368,-8385,1939593514
1077,1841,312,4718,1199262797
16,1883,464,-1222,1905735649
1217,1990,1969,-5592,1953167589
85,1847,877,-8805,1656888285
39,179,473,7221,1359736703
1095,929,1825,-4720,1228623980
1094,1576,1313,-7112,1317781622
1418,857,1645,-1646,1264258207
1675,38,19,5578,1671118117
362,342,177,1580,1716546774
477,946,1804,-2395,1760292895
672,393,1711,-6856,1360872176
366,1851,1229,89,1721913236
1705,1945,1745,4064,1013009738
1727,1652,1760,3245,1622000772
1005,1429,140,255,1902922268
611,810,224,-5161,1283377158
199,19,1367,-1960,1300173563
976,1785,348,6806,1012040873
1365,1200,1207,9557,1041347625
330,118,946,-3486,1506777682
1504,147,1424,-4488,1893013421
1114,1574,572,9627,1262784852
930,1938,1780,-6093,1491112043
1806,1889,1634,4238,1202067268
1078,387,1542,-1954,1245998635
784,1515,1133,-2148,1625712897
1624,1503,573,-4935,1625025429
143,1076,61,3716,1057419317
1868,530,520,8908,1725510566
1809,1332,1859,6688,1976364587
1677,1561,1344,-5187,1910144581
713,1485,1767,9725,1381712909
1497,804,524,-8082,1375139126
373,516,514,6745,1662458318
1044,565,68,-6726,1470181614
1650,1409,1682,-266,1018029376
834,1304,460,-2378,1545953712
954,956,1806,-6684,1005547820
129,1719,125,202,1105041337
1654,508,317,-5998,1340046102
1738,1916,954,-4973,1306599685
442,1154,286,5185,1878549667
1570,1234,704,-8242,1524423060
46,1809,973,2306,1648143379
1726,1898,784,8333,1389149426
160,684,1883,-8155,1496181519
1228,1720,693,8690,1444108974
252,57,598,1211,1920703480
441,576,241,-8308,1413277489
761,623,608,-2754,1413082164
1635,1740,855,5417,1513864277
933,6,6,2332,1109783360
910,1940,1683,-9409,1634722100
498,1584,1484,8373,1257421101
1228,1412,1232,-1771,1387227651
216,1320,737,-9082,1750063346
491,1410,1928,1013,1000269750
1050,1129,1277,2955,1149833005
382,938,1139,8183,1387067338
1365,860,514,4120,1952981252
906,533,456,1290,1795895261
1524,587,1107,-9499,1961464887
1697,389,1436,7453,1044328599
1374,554,1891,-6322,1455811901
1433,1901,1616,-2622,1362622310
1537,590,964,-1383,1374138965
1737,537,1382,-5094,1636253733
284,1477,893,-8218,1199324226
1900,1614,1006,-6116,1479841155
1479,926,1064,-1473,1824798057
1906,320,1436,-341,1625433137
793,630,106,-3073,1301529380
932,1739,768,713,1841269179
1325,1423,1685,-7097,1897706331
1309,715,213,4200,1695908463
1311,1296,1536,-9634,1465248646
510,1033,9,-2231,1887113595
1881,1127,709,-8014,1162602635
1891,1536,1564,9412,1288661001
1261,349,1639,-9182,1696418450
1883,1400,1869,9698,1918195554
1877,1166,1697,3194,1726832927
1916,1210,1523,4377,1349754445
494,902,1342,-9294,1925555010
1333,1021,1808,-8292,1067817870
894,601,769,1710,1134209965
627,1605,130,-4618,1315005689
1688,1787,607,1513,1428758977
1647,1138,1968,-9007,1582874546
340,1607,1791,7551,1781897736
72,1559,1871,-1492,1940038300
980,1469,450,-883,1035146065
104,1280,1369,-3134,1871592026
699,501,1974,-2249,1193297385
238,79,126,8066,1020711421
589,1539,1922,673,1166670024
944,429,894,-4853,1158422626
1127,716,1722,-5604,1824093560
724,1549,1200,-5858,1277768485
1601,1168,4,7279,1573683415
1261,519,986,8025,1764934744
969,271,1172,8846,1679624016
141,1997,526,6533,1290925770
713,504,1085,827,1188054621
353,570,934,-9300,1732182580
1584,563,1119,-7152,1909901705
1436,1260,1461,-8881,1367634886
1694,133,910,2952,1662244606
616,1045,1709,4487,1514594120
1743,1115,1102,6718,1627690649
427,1221,1812,8461,1329037189
585,1154,1047,-634,1735847072
1527,153,539,-192,1279586604
361,1856,586,-7449,1512577730
1869,1872,1197,-1065,1192345436
1751,158,856,3302,1117915714
1187,960,1092,-7814,1764055559
1595,1413,747,-2289,1693535229
1893,1347,1461,-6703,1026944130
533,853,274,-3941,1925955007
1779,1323,1168,-4555,1310779383
1364,1047,1868,-7001,1933555461
1244,1151,1153,-9614,1782280336
1163,1562,1784,-6075,1429412316
1764,390,1406,7950,1193542311
1293,213,1675,-9462,1025381578
1491,278,1017,7707,1357484566
1291,915,470,2818,1524287437
903,204,902,-519,1109275365
682,1376,932,-7567,1382890825
899,1208,1307,3665,1445463177
1260,1946,1639,8984,1391737714
1670,865,1154,6086,1165195463
120,1679,1491,6272,1060349667
99,1984,1924,-206,1227713388
1136,18,1089,1396,1396104165
1234,1725,1398,-6676,1835689715
1434,667,960,-4925,1759691806
1461,1377,1135,-4205,1991039503
1239,845,1813,1958,1250824972
36,86,834,2265,1534711316
242,171,784,6548,1859067658
1127,441,286,-4427,1916525778
1748,1328,143,3955,1956471097
646,1924,1686,648,1684550323
1038,928,1814,702,1642197773
611,903,1626,-3640,1559124649
1684,1000,1887,-8251,1571047948
1769,1046,258,4153,1973387865
141,1187,333,1708,1509424165
239,126,1642,1010,1645168940
1930,1839,750,9391,1041985556
150,1517,160,7395,1059582559
1725,1713,834,-6620,1991775442
1311,1203,1356,-8821,1338092480
131,516,477,4361,1186359973
429,223,1679,6352,1198915009
1219,1339,892,2737,1123166051
180,1650,1577,7207,1514540158
1993,183,935,8582,1548841632
1143,122,1376,4536,1546510280
338,1534,1545,-9036,1769997369
307,897,1834,-6465,1377920995
593,1513,590,5614,1346538666
80,1925,886,-2850,1036120433
1298,1400,1661,9093,1784782145
1951,1944,288,2387,1393314790
59,618,251,-9241,1348480324
1316,224,1246,-7002,1533236889
1502,721,1754,5490,1095797239
198,46,993,-6512,1971844871
777,628,282,-4440,1880970270
737,775,1591,5424,1976749976
856,1819,1530,8355,1295505321
703,1652,922,-9183,1568456445
1723,545,1507,-9138,1991267411
1140,899,1874,-9650,1560999653
188,197,1278,-2030,1999950684
47,1329,1225,-8445,1435747229
1540,1039,1063,8851,1816437266
1081,1074,1149,-3924,1580322797
1712,1381,602,4303,1059190402
1788,674,1236,-1069,1927699283
1882,72,695,7485,1088019403
398,171,695,-8784,1653826320
1580,780,1902,9441,1477911882
1947,1905,1279,7263,1442663674
1048,73,1636,5561,1402984270
688,360,1309,3550,1817543503
1724,196,1346,1071,1932570227
363,1290,47,-9031,1780831545
1881,1438,673,-37,1887744592
1660,1069,443,-1183,1348422771
1598,1045,369,-4075,1926742967
708,1561,1279,4754,1511983337
363,1218,1756,3850,1535030787
537,1910,1462,-5449,1595657010
549,1460,1983,-5311,1535068132
926,199,1866,-7749,1403941444
675,1089,326,5271,1824025654
508,89,1057,1127,1488102114
1691,602,727,1366,1140510639
1088,342,829,-6933,1696583916
1368,1886,1948,-1952,1674258471
1484,1532,20,6876,1913739796
475,1194,472,9172,1883194260
1489,1151,1279,4788,1176781459
1858,1726,1734,-3184,1181788787
559,792,294,-9334,1350036007
458,1111,664,47,1412614945
906,237,1096,-9115,1780644834
1604,1576,277,-7282,1478559053
312,1971,323,7808,1152637211
157,1499,224,2448,1492547641
1701,825,1706,1062,1794744534
782,696,629,-7545,1488042773
280,1221,457,6264,1908755916
119,1489,1815,7612,1996498817
1368,797,28,-7141,1393240266
936,984,346,1642,1845117682
324,172,618,4218,1876911836
8,655,1192,8686,1491675498
991,990,1488,856,1218832538
463,1441,1646,9611,1698462804
1207,1042,1400,-5562,1686397852
1178,682,1028,-4863,1779173497
60,398,1098,7445,1423625891
1381,825,536,-4835,1785979835
935,867,1681,-9629,1442094604
1959,1967,352,-9102,1759264584
506,1960,1399,574,1152982366
1981,1671,745,-7561,1654856517
226,1742,868,-5247,1295990454
1035,634,1188,8700,1065916732
636,1946,1383,5179,1248345174
40,1776,1757,-6464,1022085449
1544,994,268,-7673,1596769673
1067,843,1344,-8965,1908561929
129,2000,870,-9833,1988523856
17,1784,500,-1622,1380242328
858,99,1971,2468,1138742702
1124,1079,1945,-1113,1446151253
1286,1491,783,3158,1310501120
691,1931,1808,-5340,1354582277
1988,941,262,1559,1208313506
1045,98,0,-9819,1928390212
1125,1582,733,-1721,1635126781
1791,1037,1504,8029,1710793040
1102,226,1281,-8870,1130264286
1781,730,1104,8503,1420172401
1908,869,309,-4148,1281015754
1979,476,201,6846,1510229479
200,1402,1558,7126,1942834219
1306,1863,1023,-8697,1820937891
1959,202,580,-5561,1585694925
2,566,1363,4708,1992248736
726,1228,1953,-2716,1289317824
1205,403,1288,-3009,1877311546
482,168,104,-600,1755033886
77,939,728,6088,1361241532
1200,1750,986,-8845,1400899350
1948,257,1830,-874,1979888192
856,344,1423,2396,1186939108
1049,953,153,6899,1430873159
1301,488,485,-3917,1578696755
1469,192,1204,-9912,1346512679
408,1911,421,-4495,1336701062
62,177,1319,1524,1577192162
1302,1827,1355,-9124,1438034529
931,544,13,4778,1309910075
1603,641,1140,450,1150197205
414,613,99,6058,1477074419
1073,81,1754,-1726,1951692193
699,1887,32,-9238,1456920530
1398,1062,1698,8894,1300229794
1894,1085,1180,-561,1438769091
937,284,535,5601,1000881260
642,235,1157,-6477,1186845124
204,895,1832,-1398,1436137036
606,335,1644,-986,1731429205
1772,1073,898,-9492,1943273366
637,1473,106,7108,1107549521
959,1856,1034,-4440,1282589146
308,86,1999,2545,1034872170
436,340,1478,2596,1476067829
325,387,1291,5431,1867795583
1404,1611,123,2656,1283489837
1153,1426,1723,-7907,1369847661
137,328,1138,2727,1238369533
1530,711,444,-5460,1711725685
1666,554,1702,-5033,1307445440
1726,318,1348,515,1651331581
425,1325,1393,9533,1532332469
1329,975,745,7169,1663646471
1625,1970,1858,7131,1049387189
1159,478,1269,-3919,1378183344
46,1643,902,-8209,1760648697
1031,1416,1186,6435,1843751056
792,39,387,-8497,1357557719
1135,63,241,-2116,1221447472
1000,465,1016,-8715,1702719460
1017,385,424,54,1973443829
1652,217,1753,3407,1974537443
310,1599,1135,8083,1372274751
1405,921,539,-6618,1215035999
1596,1747,997,6282,1213852503
575,1103,1907,-9209,1393351048
1126,1806,753,-1142,1704496392
414,1082,409,-6744,1860436377
588,1617,179,-177,1524311939
1957,359,1903,-1297,1076555639
107,388,695,-7798,1545307134
1496,663,693,1688,1746920612
599,1275,1919,-9320,1401186858
1730,339,1126,-6065,1821762275
483,999,367,9910,1890686621
519,791,1367,8354,1940206179
151,1761,241,3978,1342243031
408,644,634,8194,1107912023
222,1249,1166,-5102,1861875375
1817,1127,1120,-5087,1599025069
317,258,217,-4766,1539239709
285,804,387,-5561,1230009649
849,1665,760,-1272,1388113394
607,1343,36,44,1027820435
1206,384,970,-8781,1543283381
1562,1699,624,5626,1742447287
618,1309,1864,76,1038085579
1126,1324,329,-7955,1795883937
293,1444,685,-6818,1211032196
724,1986,149,-2820,1017303308
819,851,1007,2578,1216760222
246,13,1588,8154,1259296665
1023,1064,1599,2982,1565367586
529,1955,247,9013,1267171241
937,66,1361,-845,1686118956
431,1272,1496,-3310,1970742028
1721,62,667,-4243,1370690002
1460,236,693,3151,1223384967
596,657,34,-7843,1014129118
1142,661,1382,-4467,1007047710
1869,192,554,-4748,1744099447
1688,1522,1036,-79,1648311455
1130,1117,1896,9869,1515459343
1069,1088,1148,3904,1052443669
12,818,937,5868,1301692111
1693,1127,416,-1715,1478236637
1179,352,1958,4776,1549291695
356,1962,1622,-5173,1826203676
10,1712,1386,5584,1394419181
1226,1638,44,4764,1178143202
983,1008,1925,1462,1343127061
852,1832,165,4794,1008061554
200,39,1789,-4072,1557376308
148,1685,793,3920,1077630356
1760,973,960,1515,1283075951
1041,1524,940,781,1721079003
255,898,300,-656,1247513107
185,1123,30,-5247,1775970059
137,1765,1960,7025,1774007406
178,1070,1985,-1422,1492738033
1948,1663,1588,6080,1991716612
1368,1281,1731,7719,1286502876
1692,65,1770,-2490,1007777647
857,399,1934,-727,1210841206
1592,1429,1374,9133,1538084980
1148,590,995,4633,1797448635
1537,1685,895,-379,1933517755
389,1144,999,-5855,1431235192
165,1583,1638,-2339,1350178162
1198,1134,840,3634,1243424138
1812,1718,190,4137,1270921271
1252,542,42,-8471,1008656210
1473,26,1044,-2203,1361162054
1726,1656,713,1436,1177600202
474,1911,946,-885,1947506006
68,1995,507,-5730,1581892871
471,1587,1833,-2420,1215775717
481,1820,1820,4766,1863502221
1270,15,921,6406,1768050614
442,637,71,-3931,1051473372
15,1375,1915,-9498,1775198052
1492,1170,1679,4708,1936683322
592,1954,1630,1073,1531094110
256,1528,553,-3294,1490294831
1986,628,1712,4165,1546459725
143,1253,1049,-3417,1756846441
1312,572,951,-5868,1982818893
44,45,1189,-1915,1097116316
863,868,1641,1276,1712281323
166,870,1634,-9597,1520612145
1025,1349,1901,1331,1260464552
1343,1163,102,-3811,1263298536
1626,316,1819,-1999,1129262538
1789,841,110,-4242,1083458155
1371,463,1136,9880,1973829659
1301,91,417,-3122,1818916570
666,634,1225,1904,1662212213
992,1181,1492,2435,1951972885
198,44,1733,8480,1993468519
989,56,184,-7113,1221536537
63,1153,166,2319,1210928196
567,1461,80,-2455,1677269780
1506,1999,318,4506,1515629704
1257,1360,1704,4477,1926597980
524,1586,1016,-1492,1414650947
1237,1646,1003,-4565,1354600748
734,293,1396,-4779,1021557702
171,1997,436,-32,1037092464
1763,1978,1615,7175,1876749131
478,593,526,2435,1499879190
340,961,1088,-2157,1761398307
707,32,177,5844,1013317549
1174,1049,617,577,1574042728
1203,392,3,-9775,1619221533
1463,702,1936,3791,1360405372
442,395,839,6203,1980571760
160,799,374,2501,1352291160
1758,1187,1516,-5012,1465180038
1082,1639,1734,5600,1786792183
